"Country","Year","Fuel","Value"
"BW",1990,"BWR",0
"BW",1991,"BWR",0
"BW",1992,"BWR",0
"BW",1993,"BWR",0
"BW",1994,"BWR",0
"BW",1995,"BWR",0
"BW",1996,"BWR",0
"BW",1997,"BWR",0
"BW",1998,"BWR",0
"BW",1999,"BWR",0
"BW",2000,"BWR",0
"BW",2001,"BWR",0
"BW",2002,"BWR",0
"BW",2003,"BWR",0
"BW",2004,"BWR",0
"BW",2005,"BWR",0
"BW",2006,"BWR",0
"BW",2007,"BWR",0
"BW",2008,"BWR",0
"BW",2009,"BWR",0
"BW",2010,"BWR",0
"BW",2011,"BWR",0
"BW",2012,"BWR",0
"BW",2013,"BWR",0
"BW",2014,"BWR",0
"BW",2015,"BWR",0
"BW",2016,"BWR",0
"BW",2017,"BWR",0
"BW",2018,"BWR",0
"BW",2019,"BWR",0
"BW",2020,"BWR",0
"BY",1990,"BWR",0
"BY",1991,"BWR",0
"BY",1992,"BWR",0
"BY",1993,"BWR",0
"BY",1994,"BWR",0
"BY",1995,"BWR",0
"BY",1996,"BWR",0
"BY",1997,"BWR",0
"BY",1998,"BWR",0
"BY",1999,"BWR",0
"BY",2000,"BWR",0
"BY",2001,"BWR",0
"BY",2002,"BWR",0
"BY",2003,"BWR",0
"BY",2004,"BWR",0
"BY",2005,"BWR",0
"BY",2006,"BWR",2
"BY",2007,"BWR",14
"BY",2008,"BWR",33
"BY",2009,"BWR",60
"BY",2010,"BWR",84
"BY",2011,"BWR",95
"BY",2012,"BWR",95
"BY",2013,"BWR",120
"BY",2014,"BWR",118
"BY",2015,"BWR",137
"BY",2016,"BWR",147
"BY",2017,"BWR",163
"BY",2018,"BWR",174
"BY",2019,"BWR",304
"BY",2020,"BWR",578
"CA",1960,"BWR",0
"CA",1961,"BWR",0
"CA",1962,"BWR",0
"CA",1963,"BWR",0
"CA",1964,"BWR",0
"CA",1965,"BWR",0
"CA",1966,"BWR",0
"CA",1967,"BWR",0
"CA",1968,"BWR",0
"CA",1969,"BWR",0
"CA",1970,"BWR",0
"CA",1971,"BWR",0
"CA",1972,"BWR",0
"CA",1973,"BWR",0
"CA",1974,"BWR",0
"CA",1975,"BWR",0
"CA",1976,"BWR",707
"CA",1977,"BWR",1069
"CA",1978,"BWR",1132
"CA",1979,"BWR",1345
"CA",1980,"BWR",1300
"CA",1981,"BWR",1898
"CA",1982,"BWR",2139
"CA",1983,"BWR",2085
"CA",1984,"BWR",2329
"CA",1985,"BWR",1654
"CA",1986,"BWR",1832
"CA",1987,"BWR",2278
"CA",1988,"BWR",2463
"CA",1989,"BWR",3451
"CA",1990,"BWR",3928
"CA",1991,"BWR",3952
"CA",1992,"BWR",4432
"CA",1993,"BWR",4784
"CA",1994,"BWR",5700
"CA",1995,"BWR",5607
"CA",1996,"BWR",5806
"CA",1997,"BWR",6846
"CA",1998,"BWR",7276
"CA",1999,"BWR",8248
"CA",2000,"BWR",8172
"CA",2001,"BWR",8558
"CA",2002,"BWR",8996
"CA",2003,"BWR",9005
"CA",2004,"BWR",8766
"CA",2005,"BWR",7849
"CA",2006,"BWR",7691
"CA",2007,"BWR",7828
"CA",2008,"BWR",7200
"CA",2009,"BWR",7909
"CA",2010,"BWR",9088
"CA",2011,"BWR",9204
"CA",2012,"BWR",9740
"CA",2013,"BWR",9895
"CA",2014,"BWR",8773
"CA",2015,"BWR",9159
"CA",2016,"BWR",11917
"CA",2017,"BWR",11446
"CA",2018,"BWR",11173
"CA",2019,"BWR",10969
"CA",2020,"BWR",10094
"CA",2021,"BWR",10427.896
"CD",1971,"BWR",0
"CD",1972,"BWR",0
"CD",1973,"BWR",0
"CD",1974,"BWR",0
"CD",1975,"BWR",0
"CD",1976,"BWR",0
"CD",1977,"BWR",0
"CD",1978,"BWR",0
"CD",1979,"BWR",0
"CD",1980,"BWR",0
"CD",1981,"BWR",0
"CD",1982,"BWR",0
"CD",1983,"BWR",0
"CD",1984,"BWR",0
"CD",1985,"BWR",0
"CD",1986,"BWR",0
"CD",1987,"BWR",0
"CD",1988,"BWR",0
"CD",1989,"BWR",0
"CD",1990,"BWR",0
"CD",1991,"BWR",0
"CD",1992,"BWR",0
"CD",1993,"BWR",0
"CD",1994,"BWR",0
"CD",1995,"BWR",0
"CD",1996,"BWR",0
"CD",1997,"BWR",0
"CD",1998,"BWR",0
"CD",1999,"BWR",0
"CD",2000,"BWR",0
"CD",2001,"BWR",0
"CD",2002,"BWR",0
"CD",2003,"BWR",0
"CD",2004,"BWR",0
"CD",2005,"BWR",0
"CD",2006,"BWR",0
"CD",2007,"BWR",0
"CD",2008,"BWR",0
"CD",2009,"BWR",0
"CD",2010,"BWR",0
"CD",2011,"BWR",0
"CD",2012,"BWR",17
"CD",2013,"BWR",18
"CD",2014,"BWR",19
"CD",2015,"BWR",21
"CD",2016,"BWR",22
"CD",2017,"BWR",19.957
"CD",2018,"BWR",27.348
"CD",2019,"BWR",27.348
"CD",2020,"BWR",27.348
"CG",1971,"BWR",0
"CG",1972,"BWR",0
"CG",1973,"BWR",0
"CG",1974,"BWR",0
"CG",1975,"BWR",0
"CG",1976,"BWR",0
"CG",1977,"BWR",0
"CG",1978,"BWR",0
"CG",1979,"BWR",0
"CG",1980,"BWR",0
"CG",1981,"BWR",0
"CG",1982,"BWR",0
"CG",1983,"BWR",0
"CG",1984,"BWR",0
"CG",1985,"BWR",0
"CG",1986,"BWR",0
"CG",1987,"BWR",0
"CG",1988,"BWR",0
"CG",1989,"BWR",0
"CG",1990,"BWR",0
"CG",1991,"BWR",0
"CG",1992,"BWR",0
"CG",1993,"BWR",0
"CG",1994,"BWR",0
"CG",1995,"BWR",0
"CG",1996,"BWR",0
"CG",1997,"BWR",0
"CG",1998,"BWR",0
"CG",1999,"BWR",0
"CG",2000,"BWR",0
"CG",2001,"BWR",0
"CG",2002,"BWR",0
"CG",2003,"BWR",0
"CG",2004,"BWR",0
"CG",2005,"BWR",0
"CG",2006,"BWR",0
"CG",2007,"BWR",0
"CG",2008,"BWR",0
"CG",2009,"BWR",0
"CG",2010,"BWR",0
"CG",2011,"BWR",0
"CG",2012,"BWR",0
"CG",2013,"BWR",0
"CG",2014,"BWR",0
"CG",2015,"BWR",0
"CG",2016,"BWR",0
"CG",2017,"BWR",0
"CG",2018,"BWR",0
"CG",2019,"BWR",0
"CG",2020,"BWR",0
"CH",1960,"BWR",0
"CH",1961,"BWR",0
"CH",1962,"BWR",0
"CH",1963,"BWR",0
"CH",1964,"BWR",0
"CH",1965,"BWR",0
"CH",1966,"BWR",0
"CH",1967,"BWR",0
"CH",1968,"BWR",0
"CH",1969,"BWR",0
"CH",1970,"BWR",0
"CH",1971,"BWR",0
"CH",1972,"BWR",0
"CH",1973,"BWR",0
"CH",1974,"BWR",0
"CH",1975,"BWR",0
"CH",1976,"BWR",0
"CH",1977,"BWR",0
"CH",1978,"BWR",98
"CH",1979,"BWR",287
"CH",1980,"BWR",173
"CH",1981,"BWR",436
"CH",1982,"BWR",390
"CH",1983,"BWR",396
"CH",1984,"BWR",369
"CH",1985,"BWR",365
"CH",1986,"BWR",458
"CH",1987,"BWR",511
"CH",1988,"BWR",513
"CH",1989,"BWR",529
"CH",1990,"BWR",439.971
"CH",1991,"BWR",436.554
"CH",1992,"BWR",481.472
"CH",1993,"BWR",477.507
"CH",1994,"BWR",553.387
"CH",1995,"BWR",573.514
"CH",1996,"BWR",615.623
"CH",1997,"BWR",674.055
"CH",1998,"BWR",695.564
"CH",1999,"BWR",757.707
"CH",2000,"BWR",843.738
"CH",2001,"BWR",881.044
"CH",2002,"BWR",916.998
"CH",2003,"BWR",946.534
"CH",2004,"BWR",979.487
"CH",2005,"BWR",1024.034
"CH",2006,"BWR",1140.815
"CH",2007,"BWR",1183.624
"CH",2008,"BWR",1233.877
"CH",2009,"BWR",1232.982
"CH",2010,"BWR",1279.487
"CH",2011,"BWR",1391.014
"CH",2012,"BWR",1538.813
"CH",2013,"BWR",1625.544
"CH",2014,"BWR",1689.916
"CH",2015,"BWR",1621.995
"CH",2016,"BWR",1744.075
"CH",2017,"BWR",1854.459
"CH",2018,"BWR",1827.274
"CH",2019,"BWR",1872.778
"CH",2020,"BWR",1980.093
"CH",2021,"BWR",1712.507
"CI",1971,"BWR",0
"CI",1972,"BWR",0
"CI",1973,"BWR",0
"CI",1974,"BWR",0
"CI",1975,"BWR",0
"CI",1976,"BWR",0
"CI",1977,"BWR",0
"CI",1978,"BWR",0
"CI",1979,"BWR",0
"CI",1980,"BWR",0
"CI",1981,"BWR",0
"CI",1982,"BWR",0
"CI",1983,"BWR",0
"CI",1984,"BWR",0
"CI",1985,"BWR",0
"CI",1986,"BWR",0
"CI",1987,"BWR",0
"CI",1988,"BWR",0
"CI",1989,"BWR",0
"CI",1990,"BWR",0
"CI",1991,"BWR",0
"CI",1992,"BWR",0
"CI",1993,"BWR",0
"CI",1994,"BWR",0
"CI",1995,"BWR",0
"CI",1996,"BWR",0
"CI",1997,"BWR",0
"CI",1998,"BWR",0
"CI",1999,"BWR",0
"CI",2000,"BWR",0
"CI",2001,"BWR",0
"CI",2002,"BWR",0
"CI",2003,"BWR",0
"CI",2004,"BWR",107
"CI",2005,"BWR",110
"CI",2006,"BWR",112
"CI",2007,"BWR",115
"CI",2008,"BWR",118
"CI",2009,"BWR",72
"CI",2010,"BWR",69
"CI",2011,"BWR",64
"CI",2012,"BWR",66
"CI",2013,"BWR",68
"CI",2014,"BWR",70
"CI",2015,"BWR",105
"CI",2016,"BWR",107
"CI",2017,"BWR",172.572
"CI",2018,"BWR",61.122
"CI",2019,"BWR",64.931
"CI",2020,"BWR",72
"CL",1971,"BWR",66
"CL",1972,"BWR",57
"CL",1973,"BWR",51
"CL",1974,"BWR",46
"CL",1975,"BWR",51
"CL",1976,"BWR",73
"CL",1977,"BWR",80
"CL",1978,"BWR",91
"CL",1979,"BWR",94
"CL",1980,"BWR",105
"CL",1981,"BWR",110
"CL",1982,"BWR",137
"CL",1983,"BWR",208
"CL",1984,"BWR",201
"CL",1985,"BWR",195
"CL",1986,"BWR",280
"CL",1987,"BWR",271
"CL",1988,"BWR",327
"CL",1989,"BWR",321
"CL",1990,"BWR",963
"CL",1991,"BWR",1033
"CL",1992,"BWR",1743
"CL",1993,"BWR",1750
"CL",1994,"BWR",1786
"CL",1995,"BWR",1879
"CL",1996,"BWR",1738
"CL",1997,"BWR",1743
"CL",1998,"BWR",1161
"CL",1999,"BWR",1010
"CL",2000,"BWR",941
"CL",2001,"BWR",2068
"CL",2002,"BWR",1944
"CL",2003,"BWR",1807
"CL",2004,"BWR",2031
"CL",2005,"BWR",1790
"CL",2006,"BWR",1431
"CL",2007,"BWR",2696
"CL",2008,"BWR",3083
"CL",2009,"BWR",4274
"CL",2010,"BWR",2247
"CL",2011,"BWR",4673
"CL",2012,"BWR",4854
"CL",2013,"BWR",5761
"CL",2014,"BWR",5327
"CL",2015,"BWR",5615
"CL",2016,"BWR",5957
"CL",2017,"BWR",6061.58
"CL",2018,"BWR",5688.767
"CL",2019,"BWR",5393.952
"CL",2020,"BWR",5236.978
"CL",2021,"BWR",5611.171
"CM",1971,"BWR",0
"CM",1972,"BWR",0
"CM",1973,"BWR",0
"CM",1974,"BWR",0
"CM",1975,"BWR",0
"CM",1976,"BWR",0
"CM",1977,"BWR",0
"CM",1978,"BWR",0
"CM",1979,"BWR",0
"CM",1980,"BWR",0
"CM",1981,"BWR",0
"CM",1982,"BWR",0
"CM",1983,"BWR",0
"CM",1984,"BWR",0
"CM",1985,"BWR",0
"CM",1986,"BWR",0
"CM",1987,"BWR",0
"CM",1988,"BWR",0
"CM",1989,"BWR",0
"CM",1990,"BWR",0
"CM",1991,"BWR",0
"CM",1992,"BWR",0
"CM",1993,"BWR",0
"CM",1994,"BWR",0
"CM",1995,"BWR",0
"CM",1996,"BWR",0
"CM",1997,"BWR",0
"CM",1998,"BWR",0
"CM",1999,"BWR",0
"CM",2000,"BWR",0
"CM",2001,"BWR",0
"CM",2002,"BWR",0
"CM",2003,"BWR",0
"CM",2004,"BWR",0
"CM",2005,"BWR",0
"CM",2006,"BWR",643
"CM",2007,"BWR",76
"CM",2008,"BWR",77
"CM",2009,"BWR",71
"CM",2010,"BWR",59
"CM",2011,"BWR",61
"CM",2012,"BWR",64
"CM",2013,"BWR",67
"CM",2014,"BWR",71
"CM",2015,"BWR",35
"CM",2016,"BWR",37
"CM",2017,"BWR",38.311
"CM",2018,"BWR",39.834
"CM",2019,"BWR",41.219
"CM",2020,"BWR",41.44
"CN",1971,"BWR",0
"CN",1972,"BWR",0
"CN",1973,"BWR",0
"CN",1974,"BWR",0
"CN",1975,"BWR",0
"CN",1976,"BWR",0
"CN",1977,"BWR",0
"CN",1978,"BWR",0
"CN",1979,"BWR",0
"CN",1980,"BWR",0
"CN",1981,"BWR",0
"CN",1982,"BWR",0
"CN",1983,"BWR",0
"CN",1984,"BWR",0
"CN",1985,"BWR",0
"CN",1986,"BWR",0
"CN",1987,"BWR",0
"CN",1988,"BWR",0
"CN",1989,"BWR",0
"CN",1990,"BWR",0
"CN",1991,"BWR",0
"CN",1992,"BWR",0
"CN",1993,"BWR",0
"CN",1994,"BWR",343
"CN",1995,"BWR",2897
"CN",1996,"BWR",1417
"CN",1997,"BWR",2606
"CN",1998,"BWR",2364
"CN",1999,"BWR",2404
"CN",2000,"BWR",2421
"CN",2001,"BWR",2438
"CN",2002,"BWR",2425
"CN",2003,"BWR",2412
"CN",2004,"BWR",2398
"CN",2005,"BWR",5200
"CN",2006,"BWR",7000
"CN",2007,"BWR",9700
"CN",2008,"BWR",14700
"CN",2009,"BWR",20700
"CN",2010,"BWR",24800
"CN",2011,"BWR",27500
"CN",2012,"BWR",30000
"CN",2013,"BWR",37000
"CN",2014,"BWR",44400
"CN",2015,"BWR",52700
"CN",2016,"BWR",64700
"CN",2017,"BWR",79430
"CN",2018,"BWR",90564.696
"CN",2019,"BWR",111100
"CN",2020,"BWR",132600
"CN",2021,"BWR",124730.006
"CO",1971,"BWR",0
"CO",1972,"BWR",0
"CO",1973,"BWR",0
"CO",1974,"BWR",0
"CO",1975,"BWR",189
"CO",1976,"BWR",202
"CO",1977,"BWR",192
"CO",1978,"BWR",206
"CO",1979,"BWR",216
"CO",1980,"BWR",227
"CO",1981,"BWR",212
"CO",1982,"BWR",231
"CO",1983,"BWR",234
"CO",1984,"BWR",255
"CO",1985,"BWR",267
"CO",1986,"BWR",266
"CO",1987,"BWR",268
"CO",1988,"BWR",274
"CO",1989,"BWR",274
"CO",1990,"BWR",274
"CO",1991,"BWR",269
"CO",1992,"BWR",340
"CO",1993,"BWR",389
"CO",1994,"BWR",444
"CO",1995,"BWR",477
"CO",1996,"BWR",496
"CO",1997,"BWR",483
"CO",1998,"BWR",532
"CO",1999,"BWR",457
"CO",2000,"BWR",496
"CO",2001,"BWR",496
"CO",2002,"BWR",491
"CO",2003,"BWR",495
"CO",2004,"BWR",467
"CO",2005,"BWR",503
"CO",2006,"BWR",530
"CO",2007,"BWR",532
"CO",2008,"BWR",537
"CO",2009,"BWR",541
"CO",2010,"BWR",2417
"CO",2011,"BWR",1999
"CO",2012,"BWR",1953
"CO",2013,"BWR",1048
"CO",2014,"BWR",1347
"CO",2015,"BWR",1371
"CO",2016,"BWR",1462
"CO",2017,"BWR",1427.926
"CO",2018,"BWR",1457.947
"CO",2019,"BWR",1569.606
"CO",2020,"BWR",2148.053
"CO",2021,"BWR",1933.2
"CR",1971,"BWR",10
"CR",1972,"BWR",7
"CR",1973,"BWR",7
"CR",1974,"BWR",7
"CR",1975,"BWR",8
"CR",1976,"BWR",8
"CR",1977,"BWR",10
"CR",1978,"BWR",8
"CR",1979,"BWR",9
"CR",1980,"BWR",10
"CR",1981,"BWR",10
"CR",1982,"BWR",10
"CR",1983,"BWR",10
"CR",1984,"BWR",10
"CR",1985,"BWR",10
"CR",1986,"BWR",10
"CR",1987,"BWR",10
"CR",1988,"BWR",10
"CR",1989,"BWR",0
"CR",1990,"BWR",0
"CR",1991,"BWR",10
"CR",1992,"BWR",17
"CR",1993,"BWR",17
"CR",1994,"BWR",17
"CR",1995,"BWR",17
"CR",1996,"BWR",11
"CR",1997,"BWR",12
"CR",1998,"BWR",4
"CR",1999,"BWR",4
"CR",2000,"BWR",17
"CR",2001,"BWR",16
"CR",2002,"BWR",53
"CR",2003,"BWR",48
"CR",2004,"BWR",23
"CR",2005,"BWR",71
"CR",2006,"BWR",74
"CR",2007,"BWR",79
"CR",2008,"BWR",82
"CR",2009,"BWR",123
"CR",2010,"BWR",145
"CR",2011,"BWR",139
"CR",2012,"BWR",179
"CR",2013,"BWR",183
"CR",2014,"BWR",181
"CR",2015,"BWR",179
"CR",2016,"BWR",196.05
"CR",2017,"BWR",199.654
"CR",2018,"BWR",199.718
"CR",2019,"BWR",199.799
"CR",2020,"BWR",200.865
"CR",2021,"BWR",191.132
"CU",1971,"BWR",817
"CU",1972,"BWR",645
"CU",1973,"BWR",719
"CU",1974,"BWR",736
"CU",1975,"BWR",756
"CU",1976,"BWR",773
"CU",1977,"BWR",836
"CU",1978,"BWR",956
"CU",1979,"BWR",958
"CU",1980,"BWR",954
"CU",1981,"BWR",975
"CU",1982,"BWR",1046
"CU",1983,"BWR",1085
"CU",1984,"BWR",1125
"CU",1985,"BWR",1131
"CU",1986,"BWR",1185
"CU",1987,"BWR",1205
"CU",1988,"BWR",1317
"CU",1989,"BWR",1280
"CU",1990,"BWR",1449
"CU",1991,"BWR",1264
"CU",1992,"BWR",1337
"CU",1993,"BWR",887
"CU",1994,"BWR",897
"CU",1995,"BWR",690
"CU",1996,"BWR",922
"CU",1997,"BWR",870
"CU",1998,"BWR",779
"CU",1999,"BWR",881
"CU",2000,"BWR",944
"CU",2001,"BWR",930
"CU",2002,"BWR",939
"CU",2003,"BWR",720
"CU",2004,"BWR",789
"CU",2005,"BWR",420
"CU",2006,"BWR",406
"CU",2007,"BWR",413
"CU",2008,"BWR",554
"CU",2009,"BWR",535
"CU",2010,"BWR",455
"CU",2011,"BWR",454
"CU",2012,"BWR",551
"CU",2013,"BWR",680
"CU",2014,"BWR",637
"CU",2015,"BWR",703
"CU",2016,"BWR",686
"CU",2017,"BWR",622.2
"CU",2018,"BWR",444
"CU",2019,"BWR",518.992
"CU",2020,"BWR",546.9
"CW",1971,"BWR",0
"CW",1972,"BWR",0
"CW",1973,"BWR",0
"CW",1974,"BWR",0
"CW",1975,"BWR",0
"CW",1976,"BWR",0
"CW",1977,"BWR",0
"CW",1978,"BWR",0
"CW",1979,"BWR",0
"CW",1980,"BWR",0
"CW",1981,"BWR",0
"CW",1982,"BWR",0
"CW",1983,"BWR",0
"CW",1984,"BWR",0
"CW",1985,"BWR",0
"CW",1986,"BWR",0
"CW",1987,"BWR",0
"CW",1988,"BWR",0
"CW",1989,"BWR",0
"CW",1990,"BWR",0
"CW",1991,"BWR",0
"CW",1992,"BWR",0
"CW",1993,"BWR",0
"CW",1994,"BWR",0
"CW",1995,"BWR",0
"CW",1996,"BWR",0
"CW",1997,"BWR",0
"CW",1998,"BWR",0
"CW",1999,"BWR",0
"CW",2000,"BWR",0
"CW",2001,"BWR",0
"CW",2002,"BWR",0
"CW",2003,"BWR",0
"CW",2004,"BWR",0
"CW",2005,"BWR",0
"CW",2006,"BWR",0
"CW",2007,"BWR",0
"CW",2008,"BWR",0
"CW",2009,"BWR",0
"CW",2010,"BWR",0
"CW",2011,"BWR",0
"CW",2012,"BWR",0
"CW",2013,"BWR",0
"CW",2014,"BWR",0
"CW",2015,"BWR",0
"CW",2016,"BWR",0
"CW",2017,"BWR",0
"CW",2018,"BWR",0
"CW",2019,"BWR",0
"CW",2020,"BWR",0
"CY",1971,"BWR",0
"CY",1972,"BWR",0
"CY",1973,"BWR",0
"CY",1974,"BWR",0
"CY",1975,"BWR",0
"CY",1976,"BWR",0
"CY",1977,"BWR",0
"CY",1978,"BWR",0
"CY",1979,"BWR",0
"CY",1980,"BWR",0
"CY",1981,"BWR",0
"CY",1982,"BWR",0
"CY",1983,"BWR",0
"CY",1984,"BWR",0
"CY",1985,"BWR",0
"CY",1986,"BWR",0
"CY",1987,"BWR",0
"CY",1988,"BWR",0
"CY",1989,"BWR",0
"CY",1990,"BWR",0
"CY",1991,"BWR",0
"CY",1992,"BWR",0
"CY",1993,"BWR",0
"CY",1994,"BWR",0
"CY",1995,"BWR",0
"CY",1996,"BWR",0
"CY",1997,"BWR",0
"CY",1998,"BWR",0
"CY",1999,"BWR",0
"CY",2000,"BWR",0
"CY",2001,"BWR",0
"CY",2002,"BWR",0
"CY",2003,"BWR",0
"CY",2004,"BWR",0
"CY",2005,"BWR",0
"CY",2006,"BWR",0
"CY",2007,"BWR",1
"CY",2008,"BWR",12
"CY",2009,"BWR",27
"CY",2010,"BWR",35
"CY",2011,"BWR",52
"CY",2012,"BWR",50
"CY",2013,"BWR",49
"CY",2014,"BWR",51
"CY",2015,"BWR",51
"CY",2016,"BWR",52
"CY",2017,"BWR",51.75
"CY",2018,"BWR",56.896
"CY",2019,"BWR",57.92
"CY",2020,"BWR",60.639
"CY",2021,"BWR",60.517
"CZ",1971,"BWR",0
"CZ",1972,"BWR",0
"CZ",1973,"BWR",0
"CZ",1974,"BWR",0
"CZ",1975,"BWR",0
"CZ",1976,"BWR",0
"CZ",1977,"BWR",0
"CZ",1978,"BWR",0
"CZ",1979,"BWR",0
"CZ",1980,"BWR",0
"CZ",1981,"BWR",0
"CZ",1982,"BWR",0
"CZ",1983,"BWR",0
"CZ",1984,"BWR",0
"CZ",1985,"BWR",0
"CZ",1986,"BWR",0
"CZ",1987,"BWR",0
"CZ",1988,"BWR",0
"CZ",1989,"BWR",0
"CZ",1990,"BWR",0
"CZ",1991,"BWR",0
"CZ",1992,"BWR",0
"CZ",1993,"BWR",161
"CZ",1994,"BWR",321
"CZ",1995,"BWR",405
"CZ",1996,"BWR",292
"CZ",1997,"BWR",494
"CZ",1998,"BWR",587
"CZ",1999,"BWR",677
"CZ",2000,"BWR",525
"CZ",2001,"BWR",523
"CZ",2002,"BWR",504
"CZ",2003,"BWR",491
"CZ",2004,"BWR",712
"CZ",2005,"BWR",731
"CZ",2006,"BWR",920
"CZ",2007,"BWR",1194
"CZ",2008,"BWR",1449
"CZ",2009,"BWR",1848
"CZ",2010,"BWR",2162
"CZ",2011,"BWR",2706
"CZ",2012,"BWR",3371
"CZ",2013,"BWR",4061
"CZ",2014,"BWR",4663
"CZ",2015,"BWR",4790
"CZ",2016,"BWR",4756
"CZ",2017,"BWR",4966.98
"CZ",2018,"BWR",4828.278
"CZ",2019,"BWR",5031.661
"CZ",2020,"BWR",5214.793
"CZ",2021,"BWR",5384.394
"DE",1960,"BWR",0
"DE",1961,"BWR",0
"DE",1962,"BWR",0
"DE",1963,"BWR",0
"DE",1964,"BWR",0
"DE",1965,"BWR",0
"DE",1966,"BWR",0
"DE",1967,"BWR",0
"DE",1968,"BWR",0
"DE",1969,"BWR",0
"DE",1970,"BWR",2544
"DE",1971,"BWR",2768
"DE",1972,"BWR",2817
"DE",1973,"BWR",2912
"DE",1974,"BWR",1046
"DE",1975,"BWR",1103
"DE",1976,"BWR",1251
"DE",1977,"BWR",1221
"DE",1978,"BWR",1265
"DE",1979,"BWR",1322
"DE",1980,"BWR",2852
"DE",1981,"BWR",2934
"DE",1982,"BWR",2645
"DE",1983,"BWR",2469
"DE",1984,"BWR",2645
"DE",1985,"BWR",2832
"DE",1986,"BWR",2599
"DE",1987,"BWR",2305
"DE",1988,"BWR",2368
"DE",1989,"BWR",2514
"DE",1990,"BWR",1595
"DE",1991,"BWR",1872
"DE",1992,"BWR",2043
"DE",1993,"BWR",1965
"DE",1994,"BWR",2068
"DE",1995,"BWR",2433
"DE",1996,"BWR",2504
"DE",1997,"BWR",2653
"DE",1998,"BWR",3058
"DE",1999,"BWR",3512
"DE",2000,"BWR",4331
"DE",2001,"BWR",4590
"DE",2002,"BWR",5309
"DE",2003,"BWR",8949
"DE",2004,"BWR",10635
"DE",2005,"BWR",14708
"DE",2006,"BWR",18936
"DE",2007,"BWR",24617
"DE",2008,"BWR",28017
"DE",2009,"BWR",30885
"DE",2010,"BWR",33923
"DE",2011,"BWR",36890
"DE",2012,"BWR",43203
"DE",2013,"BWR",45514
"DE",2014,"BWR",48288
"DE",2015,"BWR",50326
"DE",2016,"BWR",50929
"DE",2017,"BWR",50916
"DE",2018,"BWR",50794
"DE",2019,"BWR",50127
"DE",2020,"BWR",50858
"DE",2021,"BWR",50502
"DK",1960,"BWR",0
"DK",1961,"BWR",0
"DK",1962,"BWR",0
"DK",1963,"BWR",0
"DK",1964,"BWR",0
"DK",1965,"BWR",0
"DK",1966,"BWR",0
"DK",1967,"BWR",0
"DK",1968,"BWR",0
"DK",1969,"BWR",0
"DK",1970,"BWR",0
"DK",1971,"BWR",0
"DK",1972,"BWR",0
"DK",1973,"BWR",0
"DK",1974,"BWR",0
"DK",1975,"BWR",0
"DK",1976,"BWR",0
"DK",1977,"BWR",0
"DK",1978,"BWR",0
"DK",1979,"BWR",0
"DK",1980,"BWR",0
"DK",1981,"BWR",0
"DK",1982,"BWR",0
"DK",1983,"BWR",33
"DK",1984,"BWR",33
"DK",1985,"BWR",36
"DK",1986,"BWR",51
"DK",1987,"BWR",61
"DK",1988,"BWR",80
"DK",1989,"BWR",126
"DK",1990,"BWR",187
"DK",1991,"BWR",292
"DK",1992,"BWR",409
"DK",1993,"BWR",545
"DK",1994,"BWR",573
"DK",1995,"BWR",645
"DK",1996,"BWR",833
"DK",1997,"BWR",976
"DK",1998,"BWR",1078
"DK",1999,"BWR",1318
"DK",2000,"BWR",1300
"DK",2001,"BWR",1511
"DK",2002,"BWR",1879
"DK",2003,"BWR",2494
"DK",2004,"BWR",2907
"DK",2005,"BWR",3173
"DK",2006,"BWR",3068
"DK",2007,"BWR",3104
"DK",2008,"BWR",3139
"DK",2009,"BWR",3320
"DK",2010,"BWR",4593.087
"DK",2011,"BWR",4374.861
"DK",2012,"BWR",4445.952
"DK",2013,"BWR",4313.495
"DK",2014,"BWR",4294.557
"DK",2015,"BWR",4181.667
"DK",2016,"BWR",4845.242
"DK",2017,"BWR",6248.551
"DK",2018,"BWR",5889.68
"DK",2019,"BWR",5948.986
"DK",2020,"BWR",5923.449
"DK",2021,"BWR",8711.15
"DO",1971,"BWR",76
"DO",1972,"BWR",75
"DO",1973,"BWR",75
"DO",1974,"BWR",78
"DO",1975,"BWR",78
"DO",1976,"BWR",82
"DO",1977,"BWR",80
"DO",1978,"BWR",80
"DO",1979,"BWR",84
"DO",1980,"BWR",75
"DO",1981,"BWR",75
"DO",1982,"BWR",84
"DO",1983,"BWR",93
"DO",1984,"BWR",133
"DO",1985,"BWR",50
"DO",1986,"BWR",50
"DO",1987,"BWR",52
"DO",1988,"BWR",28
"DO",1989,"BWR",25
"DO",1990,"BWR",25
"DO",1991,"BWR",25
"DO",1992,"BWR",26
"DO",1993,"BWR",35
"DO",1994,"BWR",45
"DO",1995,"BWR",41
"DO",1996,"BWR",40
"DO",1997,"BWR",48
"DO",1998,"BWR",30
"DO",1999,"BWR",28
"DO",2000,"BWR",75
"DO",2001,"BWR",76
"DO",2002,"BWR",82
"DO",2003,"BWR",81
"DO",2004,"BWR",65
"DO",2005,"BWR",71
"DO",2006,"BWR",75
"DO",2007,"BWR",76
"DO",2008,"BWR",76
"DO",2009,"BWR",72
"DO",2010,"BWR",75
"DO",2011,"BWR",75
"DO",2012,"BWR",78
"DO",2013,"BWR",78
"DO",2014,"BWR",73
"DO",2015,"BWR",74
"DO",2016,"BWR",74
"DO",2017,"BWR",152.665
"DO",2018,"BWR",209.111
"DO",2019,"BWR",204.427
